Customer_ID,Age,Gender,Nationality,City,City_Tier,Marital_Status,Education,Employment_Status,Monthly_Income_AED,Has_Credit_Card,Has_Loyalty_Card,Shopping_Frequency,Preferred_Channel,Preferred_Category,Avg_Monthly_Purchases,Avg_Basket_Size_AED,Returns_Per_Year,Discount_Seeker,Social_Media_Hours_Daily,Primary_Social_Platform,Responds_To_Influencer_Ads,Clicks_Email_Campaigns,App_Sessions_Per_Week,Last_Online_Purchase_Days,Brand_Loyalty_Score,NPS_Score,Customer_Tenure_Months,Support_Tickets_Last_Year,Referrals_Made,Shops_During_Ramadan,Shops_During_DSF,Prefers_Arabic_Content,Uses_Buy_Now_Pay_Later,Will_Buy,Max_Spend,Customer_Lifetime_Value_AED,Churn_Risk_Score,Device_Type,Preferred_Payment
UAE01054,49,Female,Lebanese,Dubai,Tier 1,Married,Diploma,Employed Full-Time,4531,1,1,Weekly,Online,Fashion,11,326,5,0,2.3,Instagram,1,0,2,81,1,4,111,6,4,1,1,0,1,0,3073,312677,70.4,Mobile,Debit Card
UAE01055,55,Male,Pakistani,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,28290,1,1,Bi-Weekly,Both,Beauty,3,243,7,0,1.4,TikTok,0,1,13,8,4,9,37,2,7,1,0,1,0,1,6166,57035,21.0,Mobile,Credit Card
UAE01056,50,Male,Egyptian,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,12485,0,1,Rarely,Both,Beauty,17,228,3,0,4.3,TikTok,0,0,6,77,6,6,109,2,2,1,1,0,0,0,5115,789841,24.3,Mobile,BNPL
UAE01057,40,Female,Egyptian,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,20130,1,0,Weekly,In-Store,Groceries,2,1216,7,1,4.5,LinkedIn,1,0,14,93,2,10,5,0,9,1,1,0,0,1,4491,3742,35.2,Mobile,Credit Card
UAE01058,32,Female,Jordanian,Ras Al Khaimah,Tier 3,Married,Bachelors,Unemployed,417,1,0,Bi-Weekly,Online,Sports,9,2094,6,1,5.6,Snapchat,0,1,4,111,10,6,50,6,5,1,1,0,0,0,5930,222375,31.0,Mobile,BNPL
UAE01059,50,Female,Indian,Ajman,Tier 3,Married,High School,Employed Full-Time,13513,1,0,Weekly,Both,Fashion,9,1611,3,1,6.2,Facebook,0,0,8,139,5,3,61,2,0,1,1,1,1,1,7509,343536,39.6,Desktop,Digital Wallet
UAE01060,42,Male,British,Sharjah,Tier 2,Single,Masters,Employed Full-Time,16120,1,0,Daily,In-Store,Beauty,16,267,2,1,5.7,Instagram,0,0,27,80,10,9,86,2,0,1,1,0,0,1,3348,383904,0.0,Mobile,Digital Wallet
UAE01061,34,Male,Other,Sharjah,Tier 2,Married,PhD,Employed Full-Time,37006,0,1,Bi-Weekly,Both,Beauty,1,1037,4,1,6.8,YouTube,0,1,12,50,10,5,69,4,3,1,1,1,1,1,12981,74640,8.9,Tablet,Debit Card
UAE01062,50,Male,American,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,13900,0,0,Daily,Both,Luxury,17,606,4,1,2.2,TikTok,0,0,29,87,10,5,101,7,9,0,1,0,1,1,5094,728866,0.0,Tablet,Debit Card
UAE01063,64,Male,Pakistani,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,15718,1,0,Monthly,Both,Food and Dining,10,1297,6,1,4.8,Facebook,0,1,6,76,6,10,38,2,5,0,0,1,1,0,6844,216726,33.3,Mobile,Credit Card
UAE01064,19,Female,Egyptian,Dubai,Tier 1,Single,Bachelors,Employed Part-Time,20784,0,1,Monthly,In-Store,Home and Living,5,2865,0,1,3.2,YouTube,0,0,3,38,5,9,46,0,2,1,1,1,0,1,4641,88952,17.1,Mobile,BNPL
UAE01065,31,Male,American,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,15822,1,1,Weekly,Both,Fashion,8,1835,8,0,7.7,Snapchat,0,0,6,152,10,9,98,5,4,1,1,0,0,0,7229,472294,22.4,Mobile,Digital Wallet
UAE01066,57,Female,Egyptian,Fujairah,Tier 3,Single,Bachelors,Employed Part-Time,15229,0,0,Bi-Weekly,In-Store,Sports,13,126,1,0,3.8,Snapchat,1,0,0,95,8,0,15,7,9,1,0,0,1,0,3160,51350,34.9,Desktop,Credit Card
UAE01067,57,Female,Emirati,Abu Dhabi,Tier 1,Divorced,Bachelors,Self-Employed,7991,1,1,Rarely,In-Store,Fashion,5,648,8,0,7.7,Instagram,0,1,14,166,4,4,112,4,3,1,1,0,0,0,4820,224933,38.1,Mobile,Debit Card
UAE01068,56,Male,Indian,Abu Dhabi,Tier 1,Single,PhD,Employed Full-Time,28366,1,1,Daily,In-Store,Food and Dining,4,1281,8,1,6.3,TikTok,1,1,14,125,8,6,37,6,9,0,1,0,0,1,12966,159914,32.3,Mobile,Digital Wallet
UAE01069,23,Male,Lebanese,Dubai,Tier 1,Single,High School,Employed Full-Time,11933,1,1,Bi-Weekly,In-Store,Luxury,8,1232,2,0,5.9,LinkedIn,0,0,17,65,3,4,27,7,2,0,0,1,1,1,3506,63108,43.2,Mobile,Digital Wallet
UAE01070,23,Female,Indian,Abu Dhabi,Tier 1,Single,High School,Employed Full-Time,18583,1,0,Rarely,In-Store,Groceries,7,573,6,1,4.2,Instagram,0,1,14,90,7,7,112,0,8,1,0,1,1,0,3433,224289,11.7,Desktop,Credit Card
UAE01071,20,Male,American,Dubai,Tier 1,Married,Bachelors,Self-Employed,23377,0,1,Rarely,Both,Luxury,5,1431,2,1,3.8,YouTube,1,1,29,17,5,0,1,0,3,0,1,0,1,1,8976,3740,0.0,Desktop,BNPL
UAE01072,24,Female,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,12233,1,1,Bi-Weekly,Online,Groceries,10,2910,7,0,4.4,Facebook,1,1,2,100,5,8,29,4,9,1,0,0,0,0,6369,153917,47.4,Mobile,Credit Card
UAE01073,25,Female,Filipino,Dubai,Tier 1,Married,Masters,Employed Part-Time,16880,1,0,Weekly,In-Store,Electronics,17,433,7,1,2.7,TikTok,1,0,4,145,6,1,72,4,6,0,0,1,0,0,5428,553656,42.9,Desktop,Credit Card
UAE01074,59,Male,Emirati,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,20410,1,0,Weekly,Both,Sports,6,1639,2,1,7.3,Snapchat,1,1,27,27,5,7,97,4,4,0,1,1,0,1,7913,383780,6.3,Mobile,Digital Wallet
UAE01075,32,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Part-Time,23917,1,0,Weekly,Both,Groceries,10,2601,4,0,6.5,Instagram,0,0,4,89,1,4,7,4,6,1,1,0,1,1,12177,71032,66.9,Mobile,Digital Wallet
UAE01076,64,Female,Other,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,6618,1,1,Monthly,Online,Food and Dining,16,1523,6,0,6.5,Instagram,0,0,15,25,9,9,29,0,4,0,1,0,0,1,3368,130229,0.0,Desktop,Digital Wallet
UAE01077,46,Male,Other,Sharjah,Tier 2,Single,High School,Employed Full-Time,13362,1,1,Daily,Both,Fashion,10,2339,0,0,3.7,TikTok,1,0,22,102,4,6,31,4,2,1,1,0,0,1,3533,91269,22.4,Mobile,Credit Card
UAE01078,50,Female,Egyptian,Dubai,Tier 1,Married,Bachelors,Self-Employed,10639,1,1,Monthly,Both,Travel,4,418,2,1,1.0,TikTok,1,0,24,96,5,10,38,1,5,1,0,0,0,1,4069,51540,11.5,Mobile,Digital Wallet
UAE01079,47,Male,Pakistani,Sharjah,Tier 2,Single,Bachelors,Student,4174,1,1,Bi-Weekly,In-Store,Sports,2,1544,0,1,5.6,YouTube,0,1,9,177,1,10,8,5,8,0,1,0,1,1,2500,3333,76.2,Mobile,Debit Card
UAE01080,56,Female,British,Fujairah,Tier 3,Married,Bachelors,Unemployed,321,0,0,Daily,Both,Travel,1,337,1,1,3.3,TikTok,1,0,24,58,3,6,95,6,5,1,0,1,0,1,100,791,39.1,Desktop,Debit Card
UAE01081,44,Female,Egyptian,Sharjah,Tier 2,Married,Bachelors,Student,4233,0,0,Weekly,In-Store,Fashion,3,448,6,0,7.0,Snapchat,0,1,21,124,3,0,37,2,3,0,0,1,0,1,2585,23911,30.7,Desktop,BNPL
UAE01082,53,Male,Filipino,Ajman,Tier 3,Married,High School,Self-Employed,16952,1,1,Bi-Weekly,Both,Beauty,13,2201,6,0,6.4,Instagram,1,0,22,1,8,7,59,6,0,1,1,1,0,1,8650,552879,4.4,Mobile,Credit Card
UAE01083,46,Male,Emirati,Ras Al Khaimah,Tier 3,Married,High School,Employed Part-Time,20240,1,1,Daily,Both,Luxury,12,1384,2,1,1.6,Facebook,0,0,27,141,8,2,79,6,2,1,1,0,0,0,8364,660756,13.5,Desktop,Digital Wallet
UAE01084,55,Female,Egyptian,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,23282,1,1,Monthly,Online,Home and Living,1,176,5,1,5.0,Snapchat,1,1,12,21,9,3,54,6,2,1,1,0,0,1,4541,20434,23.5,Mobile,BNPL
UAE01085,50,Male,Lebanese,Sharjah,Tier 2,Divorced,Masters,Employed Full-Time,29878,1,1,Rarely,In-Store,Groceries,10,2137,5,0,5.7,TikTok,1,1,14,1,10,2,116,2,1,1,1,1,1,1,6957,672510,0.0,Mobile,Credit Card
UAE01086,54,Female,Other,Ajman,Tier 3,Single,PhD,Employed Part-Time,47242,0,1,Rarely,In-Store,Beauty,6,1820,1,1,4.8,YouTube,1,1,7,159,7,10,58,5,9,1,0,0,0,1,19773,573417,41.1,Mobile,Credit Card
UAE01087,44,Male,Emirati,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,5722,1,0,Monthly,Online,Food and Dining,9,2979,8,0,4.4,LinkedIn,0,0,19,61,6,1,96,1,1,1,1,1,1,0,4126,297072,15.3,Mobile,Credit Card
UAE01088,50,Female,American,Dubai,Tier 1,Married,High School,Employed Full-Time,8052,1,0,Monthly,Both,Sports,1,296,7,0,2.2,Facebook,1,0,6,3,8,6,26,5,7,0,1,0,1,1,3580,7756,20.5,Mobile,Credit Card
UAE01089,21,Female,Filipino,Ras Al Khaimah,Tier 3,Divorced,High School,Self-Employed,5651,1,0,Bi-Weekly,Online,Home and Living,12,1879,1,1,2.3,YouTube,0,0,13,157,3,9,48,0,7,1,0,0,1,1,2685,128880,36.4,Tablet,BNPL
UAE01090,39,Female,Pakistani,Sharjah,Tier 2,Single,Bachelors,Employed Full-Time,5778,0,1,Bi-Weekly,In-Store,Luxury,5,2409,3,1,6.3,Snapchat,1,1,5,176,10,4,113,0,2,1,1,0,1,1,5754,270917,11.6,Mobile,Digital Wallet
UAE01091,19,Male,Indian,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,4683,0,1,Monthly,Both,Groceries,1,2131,8,0,0.6,Twitter X,1,0,7,82,10,6,11,2,3,0,0,1,1,1,3687,3379,6.8,Mobile,Credit Card
UAE01092,27,Female,Pakistani,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,19212,0,0,Weekly,Both,Food and Dining,2,2226,3,1,6.3,TikTok,0,0,14,25,10,0,23,3,4,0,1,0,0,1,9350,35841,0.0,Mobile,Credit Card
UAE01093,22,Female,Indian,Sharjah,Tier 2,Single,Masters,Student,573,1,1,Weekly,Both,Beauty,14,2107,6,0,4.5,Instagram,1,0,16,162,8,9,34,5,8,1,1,0,0,0,3223,127845,28.8,Mobile,BNPL
UAE01094,27,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,17937,1,1,Monthly,Both,Groceries,2,1241,4,1,7.5,YouTube,1,1,4,18,3,1,33,7,4,1,1,1,1,0,8558,47069,54.1,Tablet,Digital Wallet
UAE01095,50,Male,American,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,22966,0,1,Rarely,Both,Electronics,5,1857,9,1,8.0,Instagram,0,1,11,28,2,5,81,6,5,0,0,0,0,0,9312,314280,53.5,Mobile,Debit Card
UAE01096,55,Male,British,Sharjah,Tier 2,Married,PhD,Employed Full-Time,34750,1,0,Bi-Weekly,In-Store,Groceries,10,1289,5,0,5.5,Instagram,0,0,12,4,9,5,97,1,6,1,1,0,0,1,15485,1251704,0.0,Mobile,Debit Card
UAE01097,30,Female,Filipino,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,11443,1,0,Bi-Weekly,Both,Beauty,6,1825,0,1,3.6,Instagram,0,1,2,119,1,2,2,7,1,0,0,0,0,0,6784,6784,76.3,Desktop,BNPL
UAE01098,48,Female,Other,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,9492,1,0,Bi-Weekly,Online,Sports,5,1675,3,1,4.1,TikTok,0,0,24,116,10,9,113,1,3,1,1,0,0,1,6847,322379,0.0,Mobile,Credit Card
UAE01099,64,Male,Indian,Sharjah,Tier 2,Single,Diploma,Employed Full-Time,20827,1,1,Bi-Weekly,Both,Travel,2,389,4,1,2.0,TikTok,1,0,24,149,10,0,61,7,5,0,1,0,0,1,8113,82482,16.5,Mobile,Credit Card
UAE01100,53,Female,Indian,Sharjah,Tier 2,Married,Masters,Self-Employed,15678,1,0,Bi-Weekly,Online,Food and Dining,9,2778,5,0,1.2,Snapchat,1,1,18,70,2,2,4,2,3,0,1,1,1,0,5854,17562,36.7,Mobile,Digital Wallet
UAE01101,62,Male,Egyptian,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,11382,0,0,Rarely,Both,Electronics,10,1641,5,0,4.8,YouTube,1,1,25,21,7,3,12,6,4,1,0,0,0,1,4313,43130,15.1,Mobile,BNPL
UAE01102,41,Male,Indian,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,9909,1,1,Bi-Weekly,Online,Home and Living,8,1737,4,1,6.5,Instagram,1,0,29,94,1,0,29,4,2,0,1,0,0,1,4530,87580,22.9,Tablet,BNPL
UAE01103,32,Female,Indian,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,16869,0,0,Weekly,Online,Home and Living,6,1358,2,0,2.5,Twitter X,1,1,27,148,5,6,106,7,1,1,1,1,1,0,7236,383508,44.2,Desktop,Digital Wallet
UAE01104,46,Female,Indian,Fujairah,Tier 3,Single,High School,Employed Full-Time,11014,0,1,Monthly,Online,Fashion,5,583,1,1,3.6,Instagram,1,1,14,126,9,2,106,5,0,1,1,0,0,1,5407,238809,17.9,Mobile,BNPL
UAE01105,25,Male,Emirati,Dubai,Tier 1,Single,Bachelors,Employed Full-Time,15287,0,0,Weekly,Online,Beauty,18,858,6,1,4.7,Instagram,1,0,17,169,9,7,111,3,2,1,0,0,0,0,4266,710289,19.4,Desktop,Credit Card
UAE01106,22,Male,Jordanian,Dubai,Tier 1,Single,High School,Employed Part-Time,11819,1,0,Monthly,In-Store,Groceries,18,2530,0,0,7.3,Snapchat,1,0,20,121,4,6,107,0,9,1,1,0,1,0,8558,1373559,16.9,Mobile,Debit Card
UAE01107,46,Female,Indian,Abu Dhabi,Tier 1,Married,Masters,Employed Full-Time,15997,1,1,Bi-Weekly,In-Store,Electronics,2,2855,4,0,1.5,LinkedIn,1,0,19,128,10,5,103,0,8,0,0,1,0,1,9328,160130,0.0,Mobile,Credit Card
UAE01108,64,Male,Pakistani,Sharjah,Tier 2,Single,Masters,Student,2574,0,1,Monthly,Both,Electronics,12,2748,3,1,2.3,Instagram,1,0,6,31,2,7,42,0,0,1,1,0,1,0,5141,215922,31.8,Mobile,Credit Card
UAE01109,21,Male,Emirati,Dubai,Tier 1,Divorced,Bachelors,Employed Part-Time,14056,1,1,Daily,In-Store,Sports,8,2694,6,1,7.4,TikTok,1,0,27,100,9,8,83,0,7,1,1,0,1,1,7959,440398,0.0,Mobile,BNPL
UAE01110,29,Male,British,Dubai,Tier 1,Single,High School,Employed Full-Time,4715,1,0,Daily,Online,Home and Living,4,2347,1,1,0.8,Instagram,0,0,13,153,4,1,57,1,4,0,1,0,0,0,4706,89414,44.9,Mobile,Digital Wallet
UAE01111,62,Male,Indian,Dubai,Tier 1,Married,High School,Employed Full-Time,21275,1,0,Weekly,Both,Sports,4,1404,7,0,5.4,LinkedIn,1,0,23,69,3,9,50,1,3,1,1,0,0,1,3786,63100,20.9,Mobile,Cash on Delivery
UAE01112,19,Female,American,Sharjah,Tier 2,Married,Masters,Self-Employed,34480,1,0,Monthly,Online,Sports,9,2512,8,1,5.3,Instagram,1,0,19,17,3,8,66,4,4,1,1,1,0,1,8594,425403,30.8,Tablet,BNPL
UAE01113,44,Male,Pakistani,Dubai,Tier 1,Divorced,Bachelors,Employed Full-Time,20884,1,1,Weekly,Both,Electronics,9,1275,9,1,3.4,TikTok,1,0,18,148,7,9,7,1,6,1,0,1,0,1,9837,51644,19.2,Mobile,Credit Card
UAE01114,48,Female,Indian,Dubai,Tier 1,Married,Masters,Employed Part-Time,22129,0,0,Bi-Weekly,In-Store,Fashion,12,2103,0,1,4.0,LinkedIn,0,0,24,45,2,4,57,4,7,1,1,0,1,1,5157,293949,35.0,Mobile,Credit Card
UAE01115,53,Female,Filipino,Abu Dhabi,Tier 1,Single,Bachelors,Student,1410,0,1,Rarely,In-Store,Fashion,14,898,4,1,6.9,Snapchat,0,0,23,111,5,0,46,6,1,1,1,1,1,0,1802,96707,31.9,Mobile,Digital Wallet
UAE01116,53,Male,Indian,Ajman,Tier 3,Single,Bachelors,Employed Full-Time,12894,1,1,Weekly,Online,Groceries,3,1559,3,0,1.7,YouTube,1,0,10,50,2,0,22,4,5,1,1,0,0,1,4380,24090,48.8,Mobile,BNPL
UAE01117,43,Female,Pakistani,Dubai,Tier 1,Married,Masters,Employed Part-Time,18759,0,0,Monthly,Online,Food and Dining,6,1272,4,1,2.2,YouTube,0,0,26,179,7,6,11,6,3,1,1,1,1,0,7690,42295,36.9,Mobile,BNPL
UAE01118,60,Female,Indian,Dubai,Tier 1,Single,Bachelors,Self-Employed,22578,1,1,Monthly,Both,Sports,15,62,8,0,4.3,TikTok,0,1,6,120,7,5,33,0,7,1,1,1,0,0,6487,267588,20.7,Mobile,Digital Wallet
UAE01119,44,Male,Other,Abu Dhabi,Tier 1,Single,Bachelors,Employed Full-Time,14201,1,1,Rarely,In-Store,Fashion,19,2103,2,1,3.6,Snapchat,0,0,10,161,3,9,54,0,3,1,1,0,1,0,5693,486751,42.1,Desktop,Digital Wallet
UAE01120,22,Male,Emirati,Fujairah,Tier 3,Married,Masters,Self-Employed,31075,0,1,Rarely,Both,Electronics,4,1484,0,1,4.8,Instagram,0,0,7,98,3,8,20,1,2,0,0,0,0,1,4926,32840,46.1,Mobile,Digital Wallet
UAE01121,37,Female,British,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,13077,1,1,Bi-Weekly,In-Store,Sports,1,1630,2,1,7.4,YouTube,0,1,23,116,8,0,5,6,4,0,0,1,0,0,3701,1542,22.1,Mobile,Credit Card
UAE01122,28,Female,Indian,Fujairah,Tier 3,Married,High School,Employed Full-Time,21975,0,1,Monthly,Both,Home and Living,9,587,3,1,7.4,Instagram,1,0,9,123,7,9,68,1,3,1,1,0,1,1,8873,452523,27.2,Mobile,Digital Wallet
UAE01123,27,Female,Indian,Ajman,Tier 3,Married,Bachelors,Self-Employed,24782,1,0,Bi-Weekly,Both,Sports,16,2101,1,1,2.2,Twitter X,1,1,23,29,4,9,14,4,4,1,1,1,0,1,5514,102928,25.1,Mobile,Digital Wallet
UAE01124,57,Male,Pakistani,Dubai,Tier 1,Married,High School,Self-Employed,14443,0,0,Weekly,Online,Fashion,9,1862,0,0,2.8,TikTok,0,1,10,150,2,9,3,2,8,0,1,1,0,0,7645,17201,45.3,Mobile,Credit Card
UAE01125,55,Female,Other,Abu Dhabi,Tier 1,Married,Masters,Student,4199,1,1,Weekly,Both,Beauty,12,2084,0,0,1.7,TikTok,0,1,0,3,3,9,114,0,2,1,1,0,0,1,4350,495900,43.5,Desktop,BNPL
UAE01126,23,Male,Indian,Dubai,Tier 1,Married,Masters,Employed Full-Time,28354,1,1,Weekly,Online,Groceries,14,2381,7,1,7.5,Instagram,0,1,19,6,3,6,82,6,1,1,1,0,0,1,11355,1086295,28.9,Mobile,Debit Card
UAE01127,25,Male,Emirati,Abu Dhabi,Tier 1,Single,Masters,Employed Full-Time,26009,1,1,Weekly,Both,Luxury,15,771,3,1,3.5,Snapchat,1,1,9,168,5,7,58,3,1,1,1,1,1,1,6632,480819,43.3,Mobile,Cash on Delivery
UAE01128,40,Female,Indian,Dubai,Tier 1,Single,Masters,Employed Full-Time,29146,1,0,Monthly,Both,Electronics,16,1873,1,1,3.9,Instagram,1,0,6,76,7,9,27,2,8,1,0,0,1,0,9178,330408,18.8,Mobile,Credit Card
UAE01129,64,Male,Emirati,Dubai,Tier 1,Divorced,High School,Employed Full-Time,8117,1,1,Rarely,In-Store,Fashion,8,2790,9,1,6.5,Instagram,0,0,21,5,4,3,4,7,6,0,1,1,0,1,3587,9565,30.2,Mobile,BNPL
UAE01130,43,Male,Indian,Ras Al Khaimah,Tier 3,Married,Bachelors,Employed Full-Time,10982,0,1,Monthly,Online,Home and Living,10,1838,2,0,4.3,Instagram,0,0,2,3,1,0,67,0,9,0,1,0,0,0,3554,198431,44.9,Mobile,Credit Card
UAE01131,63,Male,Filipino,Dubai,Tier 1,Married,Masters,Employed Full-Time,13101,1,1,Weekly,In-Store,Fashion,14,2002,7,0,1.4,Instagram,0,0,18,4,3,10,64,0,3,1,1,1,0,1,7695,574560,19.0,Desktop,Digital Wallet
UAE01132,60,Male,Emirati,Ajman,Tier 3,Married,Bachelors,Employed Full-Time,13921,0,1,Daily,Both,Sports,17,2754,5,0,3.8,Snapchat,0,0,27,5,3,10,91,1,5,1,0,0,1,1,6800,876633,13.6,Mobile,Credit Card
UAE01133,29,Male,Emirati,Dubai,Tier 1,Married,Masters,Employed Full-Time,26515,1,0,Monthly,Both,Electronics,3,1001,7,1,5.2,TikTok,1,1,3,57,1,2,92,3,9,1,1,1,1,1,5309,122107,64.8,Desktop,Credit Card
UAE01134,43,Female,British,Dubai,Tier 1,Single,Masters,Employed Full-Time,34806,1,1,Weekly,Both,Electronics,4,677,9,0,5.9,Instagram,0,0,29,99,8,1,86,5,5,0,1,0,0,1,7297,209180,8.2,Mobile,Debit Card
UAE01135,30,Male,Indian,Ajman,Tier 3,Single,Bachelors,Unemployed,1482,0,1,Monthly,Online,Travel,16,1827,4,1,5.3,Snapchat,0,1,25,170,4,2,42,3,2,1,1,0,0,0,2295,128520,29.8,Desktop,Digital Wallet
UAE01136,57,Female,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Self-Employed,19348,0,1,Monthly,Both,Groceries,14,2471,2,0,1.4,Twitter X,0,0,5,83,5,5,29,0,8,1,0,1,0,0,11070,374535,33.1,Mobile,Credit Card
UAE01137,35,Female,Indian,Sharjah,Tier 2,Married,Bachelors,Employed Full-Time,6430,1,0,Bi-Weekly,Both,Fashion,14,1691,5,1,2.8,Snapchat,0,1,29,156,3,9,80,5,3,1,1,1,0,1,5529,516040,42.5,Desktop,Credit Card
UAE01138,42,Female,Egyptian,Dubai,Tier 1,Single,Masters,Student,1190,0,0,Weekly,Online,Fashion,16,1197,9,1,6.0,YouTube,0,0,0,55,4,2,35,7,0,1,0,0,0,1,2107,98326,50.4,Mobile,Digital Wallet
UAE01139,50,Male,Indian,Abu Dhabi,Tier 1,Single,Bachelors,Employed Part-Time,6936,1,1,Weekly,Online,Travel,8,1467,7,1,7.1,Instagram,1,1,25,166,1,9,19,5,1,0,1,1,1,1,5178,65588,54.6,Tablet,BNPL
UAE01140,64,Female,Pakistani,Sharjah,Tier 2,Single,PhD,Student,4652,1,1,Weekly,Both,Home and Living,18,699,4,1,0.9,Twitter X,1,0,3,23,4,3,116,4,4,0,0,0,0,1,3237,563238,44.8,Mobile,Digital Wallet
UAE01141,57,Male,Indian,Abu Dhabi,Tier 1,Married,Bachelors,Employed Full-Time,13307,1,0,Bi-Weekly,Both,Food and Dining,7,2822,4,0,0.8,Snapchat,1,1,24,135,2,0,94,3,7,1,0,0,0,0,5638,309150,37.0,Mobile,Credit Card
UAE01142,60,Female,Filipino,Abu Dhabi,Tier 1,Married,Diploma,Employed Full-Time,10709,0,1,Rarely,Online,Luxury,3,861,2,0,5.3,Snapchat,0,0,6,38,10,5,79,2,6,1,0,0,0,1,2211,43667,10.7,Mobile,BNPL
UAE01143,29,Female,Indian,Ras Al Khaimah,Tier 3,Married,High School,Student,1249,0,0,Daily,Both,Luxury,6,1129,2,0,4.6,Snapchat,1,0,10,109,6,1,69,7,8,1,0,0,1,0,4032,139104,41.1,Desktop,Credit Card
UAE01144,61,Female,Egyptian,Abu Dhabi,Tier 1,Single,High School,Employed Full-Time,24707,1,1,Weekly,In-Store,Beauty,16,2229,7,0,1.7,TikTok,1,1,5,85,2,3,31,4,0,0,1,1,1,0,12185,503646,56.1,Mobile,Credit Card
UAE01145,53,Male,Lebanese,Ajman,Tier 3,Married,Masters,Student,4064,0,1,Bi-Weekly,Both,Luxury,4,2878,0,1,4.6,TikTok,0,1,26,37,9,4,43,7,1,1,1,0,1,1,6325,90658,2.8,Desktop,BNPL
UAE01146,21,Female,Egyptian,Sharjah,Tier 2,Married,Masters,Self-Employed,32653,0,0,Weekly,In-Store,Groceries,19,2219,3,1,7.8,Snapchat,1,1,4,134,2,4,95,1,9,1,0,0,0,0,6016,904906,52.5,Mobile,BNPL
UAE01147,22,Male,Indian,Sharjah,Tier 2,Married,Bachelors,Unemployed,398,1,0,Monthly,In-Store,Luxury,2,2299,8,0,5.2,Instagram,1,0,11,138,4,3,73,0,3,1,1,0,1,1,4674,56867,27.3,Mobile,Digital Wallet
UAE01148,54,Female,Indian,Dubai,Tier 1,Married,Masters,Employed Full-Time,20933,0,0,Weekly,Online,Sports,4,2039,5,0,3.9,Snapchat,0,1,28,155,4,2,77,0,6,1,1,1,0,1,9264,237776,10.3,Mobile,Debit Card
UAE01149,25,Female,Indian,Dubai,Tier 1,Married,Masters,Employed Full-Time,16632,1,0,Rarely,Both,Sports,2,1675,5,1,6.7,Facebook,0,0,1,116,1,3,107,2,0,0,0,0,1,0,6129,109300,69.6,Tablet,Debit Card
UAE01150,59,Male,Indian,Ajman,Tier 3,Divorced,High School,Employed Full-Time,18245,1,1,Rarely,In-Store,Groceries,7,2799,9,1,2.1,TikTok,0,0,17,106,7,2,21,2,4,1,1,1,1,1,6913,84684,10.4,Desktop,Debit Card
UAE01151,45,Female,Indian,Dubai,Tier 1,Single,Bachelors,Unemployed,1732,0,0,Monthly,Both,Home and Living,15,2655,6,1,3.6,Instagram,0,1,21,57,1,2,110,5,1,1,1,1,0,1,3435,472312,39.7,Tablet,Cash on Delivery
UAE01152,48,Male,Lebanese,Dubai,Tier 1,Married,Masters,Employed Full-Time,32973,1,0,Weekly,Online,Beauty,17,1897,6,0,4.5,Instagram,0,1,8,92,8,3,95,1,1,0,0,1,0,1,9288,1250010,3.4,Mobile,Credit Card
UAE01153,26,Male,Indian,Dubai,Tier 1,Married,Bachelors,Employed Part-Time,5535,1,1,Weekly,Both,Beauty,14,1915,5,0,4.3,Instagram,1,0,13,16,3,8,65,7,1,0,0,0,1,1,3640,276033,41.4,Mobile,Credit Card
UAE01154,46,Male,Pakistani,Dubai,Tier 1,Married,Bachelors,Employed Full-Time,12281,1,1,Monthly,In-Store,Food and Dining,11,628,8,1,7.4,Instagram,0,0,11,114,8,8,105,1,8,1,0,0,1,1,4837,465561,6.8,Desktop,Debit Card
UAE01155,31,Male,Filipino,Ras Al Khaimah,Tier 3,Single,Masters,Employed Full-Time,24843,0,1,Monthly,Online,Beauty,17,1186,7,0,2.7,Instagram,1,1,8,59,8,7,77,5,9,1,1,0,0,1,9110,993749,31.1,Mobile,BNPL
